player_id,firstName,lastName,birthDate,primaryPosition,shootsCatches,season,gamesPlayed,goals,assists,points,pointsPerGame,plusMinus,shots,shootingPercentage,penaltyMinutes,timeOnIce,avgTimeOnIce,faceOffWins,faceOffLosses,faceOffTaken,faceOffPercentage,hits,blocks,takeaways,giveaways,turnoverDifferential,powerPlayGoals,powerPlayAssists,powerPlayPoints,powerPlayTimeOnIce,avgPowerPlayTimeOnIce,shortHandedGoals,shortHandedAssists,shortHandedPoints,shortHandedTimeOnIce,avgShortHandedTimeOnIce,salary
8467496,Andrei,Markov,1978-12-20,D,L,2010-11,7,1,2,3,0.43,2,20,5.0,4,9624.0,22:54,0,0,0,0.0,2,5,3,9,-6,0,1,1,1501.0,3:34,0,0,0,857.0,2:2,5750000
8467502,Ales,Kotalik,1978-12-23,RW,R,2010-11,26,4,2,6,0.23,-7,62,6.45,8,19302.0,12:22,6,5,11,54.55,38,4,7,10,-3,1,1,2,2242.0,1:26,0,0,0,30.0,0:1,3000000
8467514,Pavel,Datsyuk,1978-07-20,C,L,2010-11,56,23,36,59,1.05,11,137,16.79,15,64924.0,19:19,429,356,785,54.65,54,20,71,38,33,6,12,18,10665.0,3:10,1,0,1,2239.0,0:39,6700000
8467519,Karlis,Skrastins,1974-07-09,D,L,2010-11,74,3,5,8,0.11,-1,30,10.0,38,79699.0,17:57,0,1,1,0.0,55,139,23,19,4,0,0,0,188.0,0:2,0,1,1,14393.0,3:14,1375000
8467545,Michael,Ryder,1980-03-31,RW,R,2010-11,79,18,23,41,0.52,-1,165,10.91,26,68663.0,14:29,5,3,8,62.5,70,19,35,28,7,8,6,14,9933.0,2:5,0,0,0,151.0,0:1,4000000
8467831,Jeff,Halpern,1976-05-03,C,R,2010-11,72,11,15,26,0.36,6,62,17.74,29,55003.0,12:43,338,256,594,56.9,42,53,15,18,-3,0,0,0,533.0,0:7,1,0,1,10101.0,2:20,600000
8467844,Jason,Blake,1973-09-02,LW,L,2010-11,76,16,16,32,0.42,-5,187,8.56,41,67305.0,14:45,1,4,5,20.0,76,27,34,36,-2,3,4,7,6836.0,1:29,0,0,0,104.0,0:1,4000000
8467856,Brian,Rafalski,1973-09-28,D,R,2010-11,63,4,44,48,0.76,11,106,3.77,22,77198.0,20:25,0,0,0,0.0,49,54,12,57,-45,0,17,17,13413.0,3:32,0,0,0,879.0,0:13,6000000
8467875,Daniel,Sedin,1980-09-26,LW,L,2010-11,82,41,63,104,1.27,30,266,15.41,32,91281.0,18:33,4,13,17,23.53,13,12,36,48,-12,18,24,42,17761.0,3:36,0,0,0,515.0,0:6,6100000
8467876,Henrik,Sedin,1980-09-26,C,L,2010-11,82,19,75,94,1.15,26,157,12.1,40,94757.0,19:15,721,666,1387,51.98,15,21,43,38,5,8,27,35,17690.0,3:35,0,0,0,753.0,0:9,6100000
8467878,Tim,Connolly,1981-05-07,C,R,2010-11,68,13,29,42,0.62,-10,151,8.61,20,69017.0,16:54,445,524,969,45.92,24,53,22,34,-12,6,13,19,11546.0,2:49,0,0,0,7040.0,1:43,4500000
8467890,Barret,Jackman,1981-03-05,D,L,2010-11,60,0,13,13,0.22,3,65,0.0,57,74906.0,20:48,0,0,0,0.0,78,114,28,24,4,0,0,0,162.0,0:2,0,3,3,10167.0,2:49,3625000
8467899,Martin,Havlat,1981-04-19,RW,L,2010-11,78,22,40,62,0.79,-10,229,9.61,52,85879.0,18:21,3,7,10,30.0,34,24,43,47,-4,3,11,14,13432.0,2:52,0,0,0,611.0,0:7,4250000
8467915,Mike,Commodore,1979-11-07,D,R,2010-11,20,2,4,6,0.3,-8,32,6.25,44,22272.0,18:33,0,1,1,0.0,38,25,5,7,-2,0,2,2,2067.0,1:43,0,1,1,3046.0,2:32,3750000
8467917,Jordan,Leopold,1980-08-03,D,L,2010-11,71,13,22,35,0.49,-11,134,9.7,36,99380.0,23:19,0,0,0,0.0,49,123,15,50,-35,5,6,11,11707.0,2:44,0,0,0,10973.0,2:34,3000000
8467925,Adam,Hall,1980-08-14,RW,R,2010-11,82,7,11,18,0.22,-12,167,4.19,32,73059.0,14:50,360,295,655,54.96,152,59,22,18,4,0,0,0,850.0,0:10,0,0,0,13845.0,2:48,600000
8467928,Doug,Janik,1980-03-26,D,L,2010-11,7,0,0,0,0.0,-2,8,0.0,7,5551.0,13:13,0,0,0,0.0,2,7,0,5,-5,0,0,0,9.0,0:1,0,0,0,328.0,0:46,512500
8467931,Matt,Carkner,1980-11-03,D,R,2010-11,50,1,6,7,0.14,0,40,2.5,136,44652.0,14:53,0,0,0,0.0,71,59,9,22,-13,0,0,0,64.0,0:1,0,1,1,5952.0,1:59,700000
8467943,Niklas,Hagman,1979-12-05,LW,L,2010-11,71,11,16,27,0.38,-2,140,7.86,24,58104.0,13:38,3,22,25,12.0,35,12,12,25,-13,4,3,7,7341.0,1:43,0,0,0,65.0,0:0,3000000
8467964,Mike,Comrie,1980-09-11,C,L,2010-11,21,1,5,6,0.29,-4,25,4.0,18,14896.0,11:49,15,25,40,37.5,10,5,2,3,-1,0,2,2,3398.0,2:41,0,0,0,0.0,0:0,500000
8467967,Chris,Kelly,1980-11-11,C,L,2010-11,81,14,14,28,0.35,-13,113,12.39,33,74919.0,15:24,466,450,916,50.87,81,54,40,25,15,0,0,0,988.0,0:12,1,2,3,12231.0,2:31,2125000
8467988,Ryan,Malone,1979-12-01,LW,L,2010-11,54,14,24,38,0.7,-3,149,9.4,51,51940.0,16:1,56,87,143,39.16,125,19,28,16,12,9,9,18,10514.0,3:14,0,0,0,2530.0,0:46,4500000
8468001,Derek,MacKenzie,1981-06-11,C,L,2010-11,63,9,14,23,0.37,14,76,11.84,22,41001.0,10:50,246,227,473,52.01,159,26,33,13,20,0,1,1,1413.0,0:22,1,1,2,6316.0,1:40,600000
8468064,Martin,Erat,1981-08-29,RW,L,2010-11,64,17,33,50,0.78,14,135,12.59,22,69474.0,18:5,19,25,44,43.18,57,21,35,35,0,7,8,15,9845.0,2:33,0,0,0,4259.0,1:6,4500000
8468083,Henrik,Zetterberg,1980-10-09,C,L,2010-11,80,24,56,80,1.0,-1,306,7.84,40,94002.0,19:35,516,468,984,52.44,38,19,54,60,-6,10,20,30,15605.0,3:15,0,1,1,2965.0,0:37,6083333
8468085,Radim,Vrbata,1981-06-13,RW,R,2010-11,79,19,29,48,0.61,5,240,7.92,20,77582.0,16:22,2,5,7,28.57,42,22,32,28,4,10,7,17,15310.0,3:13,0,0,0,503.0,0:6,3000000
8468095,George,Parros,1979-12-29,RW,R,2010-11,78,3,1,4,0.05,-4,33,9.09,171,30014.0,6:24,1,3,4,25.0,97,26,7,13,-6,0,0,0,68.0,0:0,0,0,0,0.0,0:0,875000
8468101,Radek,Martinek,1976-08-31,D,R,2010-11,64,3,13,16,0.25,-5,97,3.09,35,80047.0,20:50,0,0,0,0.0,69,128,34,39,-5,1,0,1,2157.0,0:33,0,0,0,9999.0,2:36,1500000
8468114,Douglas,Murray,1980-03-12,D,L,2010-11,73,1,13,14,0.19,5,102,0.98,44,85900.0,19:36,0,0,0,0.0,203,140,21,27,-6,0,1,1,1717.0,0:23,0,0,0,9067.0,2:4,2500000
8468162,Jerred,Smithson,1979-02-04,C,R,2010-11,82,5,8,13,0.16,-6,73,6.85,34,73061.0,14:50,578,428,1006,57.46,162,64,41,21,20,0,0,0,767.0,0:9,0,0,0,13477.0,2:44,762500
8468208,Joel,Ward,1980-12-02,RW,R,2010-11,80,10,19,29,0.36,-1,157,6.37,42,81948.0,17:4,82,86,168,48.81,67,57,51,29,22,5,0,5,7218.0,1:30,0,1,1,9033.0,1:52,1500000
8468213,Jim,Vandermeer,1980-02-21,D,L,2010-11,62,2,12,14,0.23,-15,57,3.51,74,67707.0,18:12,0,0,0,0.0,122,78,27,47,-20,0,2,2,1730.0,0:27,0,1,1,7736.0,2:4,2300000
8468224,Sean,Avery,1980-04-10,LW,L,2010-11,76,3,21,24,0.32,-4,137,2.19,174,51227.0,11:14,15,9,24,62.5,115,24,19,19,0,0,1,1,1686.0,0:22,0,0,0,8.0,0:0,3875000
8468252,Eric,Godard,1980-03-07,RW,R,2010-11,19,0,3,3,0.16,4,1,0.0,105,5898.0,5:10,0,0,0,0.0,19,2,0,1,-1,0,0,0,27.0,0:1,0,0,0,10.0,0:0,750000
8468434,Andy,McDonald,1977-08-25,LW,L,2010-11,58,20,30,50,0.86,18,180,11.11,26,69721.0,20:2,207,142,349,59.31,40,27,23,15,8,5,12,17,11657.0,3:20,1,0,1,3174.0,0:54,4700000
8468478,Mike,Weaver,1978-05-02,D,R,2010-11,82,2,11,13,0.16,1,53,3.77,34,102370.0,20:48,0,0,0,0.0,98,132,47,29,18,0,1,1,1097.0,0:13,0,0,0,16001.0,3:15,900000
8468482,Dany,Heatley,1981-01-21,LW,L,2010-11,80,26,38,64,0.8,8,217,11.98,56,94327.0,19:39,9,11,20,45.0,104,29,29,68,-39,11,19,30,15491.0,3:13,1,1,2,4949.0,1:1,7500000
8468483,Marian,Gaborik,1982-02-14,RW,L,2010-11,62,22,26,48,0.77,8,192,11.46,18,67274.0,18:5,0,0,0,0.0,46,22,34,26,8,7,9,16,11772.0,3:9,0,0,0,867.0,0:13,7500000
8468484,Rostislav,Klesla,1982-03-21,D,L,2010-11,61,4,7,11,0.18,4,67,5.97,38,69810.0,19:4,1,0,1,100.0,61,131,18,9,9,0,0,0,230.0,0:3,0,0,0,11472.0,3:8,2975000
8468485,Raffi,Torres,1981-10-08,LW,L,2010-11,80,14,15,29,0.36,4,115,12.17,78,59944.0,12:29,10,22,32,31.25,134,19,31,24,7,3,1,4,4366.0,0:54,0,0,0,19.0,0:0,1000000
8468486,Scott,Hartnell,1982-04-18,LW,L,2010-11,82,24,25,49,0.6,14,177,13.56,142,81696.0,16:36,5,5,10,50.0,168,38,31,33,-2,4,6,10,13611.0,2:45,0,0,0,294.0,0:3,4200000
8468493,Ron,Hainsey,1981-03-24,D,L,2010-11,82,3,16,19,0.23,3,83,3.61,24,88978.0,18:5,0,0,0,0.0,51,173,30,47,-17,0,1,1,2302.0,0:28,0,1,1,8948.0,1:49,4500000
8468498,Brooks,Orpik,1980-09-26,D,L,2010-11,63,1,12,13,0.21,12,56,1.79,66,78936.0,20:52,1,0,1,100.0,194,94,17,20,-3,0,0,0,378.0,0:6,0,3,3,14134.0,3:44,3750000
8468500,Alex,Frolov,1982-06-19,LW,R,2010-11,43,7,9,16,0.37,4,78,8.97,8,37220.0,14:25,1,6,7,14.29,39,15,12,10,2,0,1,1,5859.0,2:16,0,0,0,115.0,0:2,3000000
8468501,Anton,Volchenkov,1982-02-25,D,L,2010-11,57,0,8,8,0.14,3,65,0.0,36,61920.0,18:6,0,0,0,0.0,125,106,7,19,-12,0,0,0,69.0,0:1,0,0,0,7298.0,2:8,4250000
8468502,David,Hale,1981-06-18,D,L,2010-11,25,1,4,5,0.2,7,20,5.0,6,24469.0,16:18,0,0,0,0.0,29,22,8,10,-2,0,0,0,21.0,0:0,0,0,0,1996.0,1:19,675000
8468504,Brad,Boyes,1982-04-17,RW,R,2010-11,83,17,38,55,0.66,13,178,9.55,36,84627.0,16:59,136,184,320,42.5,67,33,30,29,1,6,7,13,12245.0,2:27,0,0,0,268.0,0:3,4000000
8468505,Steve,Ott,1982-08-19,C,L,2010-11,82,12,20,32,0.39,-9,120,10.0,183,84391.0,17:9,644,494,1138,56.59,252,44,25,43,-18,3,7,10,11126.0,2:15,2,2,4,10082.0,2:2,2950000
8468506,Brian,Sutherby,1982-03-01,C,L,2010-11,51,2,2,4,0.08,-10,32,6.25,58,22681.0,7:24,19,13,32,59.38,70,9,9,8,1,0,0,0,341.0,0:6,0,0,0,1892.0,0:37,812500
8468508,Justin,Williams,1981-10-04,RW,R,2010-11,73,22,35,57,0.78,14,213,10.33,59,75561.0,17:15,7,7,14,50.0,51,29,26,64,-38,5,8,13,11550.0,2:38,0,0,0,518.0,0:7,3500000
8468509,Niklas,Kronwall,1981-01-12,D,L,2010-11,77,11,26,37,0.48,5,131,8.4,36,105653.0,22:52,0,0,0,0.0,113,129,26,49,-23,5,8,13,11954.0,2:35,0,0,0,13505.0,2:55,3000000
8468513,Nick,Schultz,1982-08-25,D,L,2010-11,74,3,14,17,0.23,-4,46,6.52,38,89779.0,20:13,1,0,1,100.0,78,132,9,25,-16,0,1,1,1285.0,0:17,0,1,1,12080.0,2:43,3500000
8468515,Brad,Winchester,1981-03-01,LW,L,2010-11,76,10,6,16,0.21,-18,90,11.11,114,47804.0,10:29,2,6,8,25.0,171,18,19,8,11,3,1,4,5364.0,1:10,0,0,0,156.0,0:2,700000
8468518,Tomas,Kopecky,1982-02-05,RW,L,2010-11,81,15,27,42,0.52,-13,178,8.43,60,74475.0,15:19,120,164,284,42.25,77,24,50,25,25,3,10,13,12386.0,2:32,0,0,0,1974.0,0:24,1200000
8468520,Kurtis,Foster,1981-11-24,D,R,2010-11,74,8,14,22,0.3,-12,182,4.4,45,78407.0,17:39,0,0,0,0.0,89,76,18,37,-19,5,9,14,17067.0,3:50,0,0,0,698.0,0:9,1800000
8468526,Jarret,Stoll,1982-06-24,C,R,2010-11,82,20,23,43,0.52,-6,187,10.7,42,84447.0,17:9,753,557,1310,57.48,164,41,31,26,5,4,8,12,12410.0,2:31,1,2,3,7320.0,1:29,3600000
8468534,Andreas,Lilja,1975-07-13,D,L,2010-11,52,1,6,7,0.13,-15,31,3.23,28,54391.0,17:25,0,0,0,0.0,92,113,6,20,-14,0,0,0,103.0,0:1,0,0,0,10943.0,3:30,600000
8468535,Antoine,Vermette,1982-07-20,C,L,2010-11,82,19,28,47,0.57,0,183,10.38,60,92566.0,18:48,856,684,1540,55.58,123,47,35,23,12,3,7,10,14326.0,2:54,1,0,1,7071.0,1:26,3750000
8468542,Paul,Martin,1981-03-05,D,L,2010-11,77,3,21,24,0.31,9,104,2.88,16,107948.0,23:21,0,0,0,0.0,45,129,36,27,9,2,8,10,14038.0,3:2,0,1,1,12683.0,2:44,5000000
8468575,Dominic,Moore,1980-08-03,C,L,2010-11,77,18,14,32,0.42,-12,175,10.29,52,72055.0,15:35,475,417,892,53.25,80,42,32,25,7,6,1,7,4196.0,0:54,0,0,0,9779.0,2:7,1100000
8468577,Niclas,Wallin,1975-02-20,D,L,2010-11,74,3,5,8,0.11,0,86,3.49,46,70313.0,15:50,0,0,0,0.0,99,84,21,40,-19,0,0,0,519.0,0:7,0,0,0,6650.0,1:29,2650000
8468598,Lubomir,Visnovsky,1976-08-11,D,L,2010-11,81,18,50,68,0.84,18,152,11.84,24,118063.0,24:17,0,0,0,0.0,52,116,30,45,-15,5,26,31,20160.0,4:8,0,0,0,2119.0,0:26,5600000
8468611,Matt,Hendricks,1981-06-17,C,L,2010-11,77,9,16,25,0.32,-2,113,7.96,110,52945.0,11:27,52,46,98,53.06,169,38,18,10,8,1,1,2,1418.0,0:18,0,0,0,5749.0,1:14,575000
8468635,Travis,Moen,1982-04-06,LW,L,2010-11,79,6,10,16,0.2,-4,99,6.06,96,62516.0,13:11,8,14,22,36.36,129,42,15,7,8,0,0,0,283.0,0:3,1,0,1,11013.0,2:19,1500000
8468636,Greg,Zanon,1980-06-05,D,L,2010-11,82,0,7,7,0.09,-5,55,0.0,48,105993.0,21:32,0,0,0,0.0,169,212,21,28,-7,0,1,1,612.0,0:7,0,1,1,14928.0,3:2,1933333
8468639,John-Michael,Liles,1980-11-25,D,L,2010-11,76,6,40,46,0.61,-9,163,3.68,35,100360.0,22:0,0,0,0,0.0,59,153,32,36,-4,3,15,18,14706.0,3:13,0,0,0,4843.0,1:3,4200000
8468660,Darcy,Hordichuk,1980-08-10,LW,L,2010-11,64,1,4,5,0.08,-1,32,3.12,76,19464.0,5:4,0,0,0,0.0,116,4,5,6,-1,0,0,0,28.0,0:0,0,0,0,0.0,0:0,775000
8468674,Deryk,Engelland,1982-04-03,D,R,2010-11,63,3,7,10,0.16,-5,49,6.12,123,50426.0,13:20,0,0,0,0.0,122,54,15,14,1,0,0,0,50.0,0:0,0,0,0,1873.0,0:29,500000
8468695,Matthew,Lombardi,1982-03-18,C,L,2010-11,2,0,0,0,0.0,-1,6,0.0,0,1779.0,14:49,16,13,29,55.17,0,0,2,1,1,0,0,0,290.0,2:25,0,0,0,1.0,0:0,3500000
8468700,Paul,Gaustad,1982-02-03,C,L,2010-11,81,12,19,31,0.38,7,117,10.26,101,73551.0,15:8,692,466,1158,59.76,128,44,22,24,-2,1,1,2,3931.0,0:48,0,1,1,9836.0,2:1,2300000
8468704,Antti,Miettinen,1980-07-03,RW,R,2010-11,73,16,19,35,0.48,-3,168,9.52,38,74572.0,17:1,36,64,100,36.0,109,14,23,20,3,8,6,14,12245.0,2:47,0,0,0,5489.0,1:15,2333333
8468778,Colton,Orr,1982-03-03,RW,R,2010-11,46,2,0,2,0.04,-1,14,14.29,128,13999.0,5:4,0,1,1,0.0,46,9,1,5,-4,0,0,0,124.0,0:2,0,0,0,55.0,0:1,1000000
8468789,Jason,Williams,1980-08-11,C,R,2010-11,27,2,3,5,0.19,-2,18,11.11,6,13137.0,8:6,18,26,44,40.91,14,5,10,5,5,0,1,1,737.0,0:27,0,0,0,0.0,0:0,500000
8468846,Tyler,Sloan,1981-03-15,D,L,2010-11,33,1,5,6,0.18,-6,12,8.33,14,24750.0,12:30,0,0,0,0.0,30,32,8,21,-13,0,0,0,10.0,0:0,0,0,0,668.0,0:20,700000
8468927,Steve,Montador,1979-12-21,D,R,2010-11,73,5,21,26,0.36,16,118,4.24,83,86385.0,19:43,0,1,1,0.0,86,138,21,61,-40,0,1,1,1637.0,0:22,0,0,0,9098.0,2:4,1550000
8469454,Ilya,Kovalchuk,1983-04-15,RW,R,2010-11,81,31,29,60,0.74,-26,245,12.65,28,109655.0,22:33,9,22,31,29.03,28,12,43,104,-61,9,12,21,20250.0,4:10,0,0,0,756.0,0:9,6666666
8469455,Jason,Spezza,1983-06-13,C,R,2010-11,62,21,36,57,0.92,-7,188,11.17,28,75140.0,20:11,681,529,1210,56.28,14,24,52,62,-10,7,10,17,13418.0,3:36,0,1,1,6817.0,1:49,7000000
8469457,Stephen,Weiss,1983-04-03,C,L,2010-11,76,21,28,49,0.64,-9,172,12.21,49,91651.0,20:5,689,590,1279,53.87,52,44,44,28,16,3,16,19,16015.0,3:30,2,0,2,7633.0,1:40,3100000
8469459,Mikko,Koivu,1983-03-12,C,L,2010-11,71,17,45,62,0.87,4,191,8.9,50,83033.0,19:29,683,610,1293,52.82,63,29,64,51,13,7,15,22,13741.0,3:13,1,0,1,7804.0,1:49,3250000
8469460,Mike,Komisarek,1982-01-19,D,R,2010-11,75,1,9,10,0.13,-8,48,2.08,86,61340.0,13:37,0,0,0,0.0,146,117,14,51,-37,0,0,0,175.0,0:2,0,0,0,7027.0,1:33,4300000
8469462,Tuomo,Ruutu,1983-02-16,LW,L,2010-11,82,19,38,57,0.7,1,148,12.84,54,82788.0,16:49,265,378,643,41.21,309,38,42,38,4,7,9,16,15317.0,3:6,0,0,0,385.0,0:4,3800000
8469464,Fredrik,Sjostrom,1983-05-06,LW,L,2010-11,66,2,3,5,0.08,-5,62,3.23,14,44392.0,11:12,5,10,15,33.33,108,33,15,15,0,0,0,0,277.0,0:4,0,0,0,6529.0,1:38,750000
8469465,Dan,Hamhuis,1982-12-13,D,L,2010-11,64,6,17,23,0.36,29,109,5.5,34,87089.0,22:40,0,0,0,0.0,76,89,43,33,10,2,5,7,6034.0,1:34,0,0,0,12106.0,3:9,4500000
8469466,Ales,Hemsky,1983-08-13,RW,R,2010-11,47,14,28,42,0.89,3,100,14.0,18,51556.0,18:16,1,6,7,14.29,29,18,17,32,-15,1,8,9,9080.0,3:13,1,1,2,2237.0,0:47,4100000
8469467,Chuck,Kobasew,1982-04-17,RW,R,2010-11,63,9,7,16,0.25,-6,74,12.16,19,44750.0,11:50,6,7,13,46.15,31,20,17,13,4,0,0,0,1436.0,0:22,0,0,0,1319.0,0:20,2333333
8469469,R.J.,Umberger,1982-05-03,C,L,2010-11,82,25,32,57,0.7,3,220,11.36,38,94530.0,19:12,111,109,220,50.45,114,70,44,20,24,8,5,13,16200.0,3:17,3,0,3,9687.0,1:58,3750000
8469470,Carlo,Colaiacovo,1983-01-27,D,L,2010-11,65,6,20,26,0.4,-4,81,7.41,23,70728.0,18:8,0,0,0,0.0,75,79,16,21,-5,1,10,11,10732.0,2:45,0,0,0,1180.0,0:18,2125000
8469472,Shaone,Morrisonn,1982-12-23,D,L,2010-11,62,1,4,5,0.08,-2,44,2.27,32,60166.0,16:10,0,0,0,0.0,110,86,14,15,-1,0,0,0,366.0,0:5,0,0,0,6986.0,1:52,2075000
8469473,Marcel,Goc,1983-08-24,C,L,2010-11,51,9,15,24,0.47,10,111,8.11,6,49079.0,16:2,346,347,693,49.93,51,13,17,17,0,0,0,0,3144.0,1:1,1,0,1,2403.0,0:47,775000
8469474,Colby,Armstrong,1982-11-23,RW,R,2010-11,50,8,15,23,0.46,-1,69,11.59,38,48374.0,16:7,3,5,8,37.5,88,28,34,19,15,0,0,0,1827.0,0:36,0,0,0,5565.0,1:51,3000000
8469476,Tim,Gleason,1983-01-29,D,L,2010-11,82,2,14,16,0.2,-11,84,2.38,85,103149.0,20:57,0,0,0,0.0,215,141,16,43,-27,0,1,1,4977.0,1:0,0,1,1,13425.0,2:43,2750000
8469480,Jeff,Woywitka,1983-09-01,D,L,2010-11,63,2,9,11,0.17,5,72,2.78,24,67834.0,17:56,0,0,0,0.0,43,97,19,27,-8,1,1,2,2272.0,0:36,0,0,0,703.0,0:11,650000
8469483,David,Steckel,1982-03-15,C,L,2010-11,75,6,6,12,0.16,-6,79,7.59,26,53439.0,11:52,511,309,820,62.32,104,50,24,16,8,0,0,0,724.0,0:9,1,0,1,7362.0,1:38,1100000
8469485,Derek,Roy,1983-05-04,C,L,2010-11,35,10,25,35,1.0,-1,89,11.24,16,41026.0,19:32,245,283,528,46.4,16,16,37,25,12,2,12,14,7838.0,3:43,0,0,0,3058.0,1:27,4000000
8469490,Tim,Jackman,1981-11-14,RW,R,2010-11,82,10,13,23,0.28,4,131,7.63,86,48334.0,9:49,6,10,16,37.5,133,21,23,12,11,1,2,3,3765.0,0:45,0,0,0,610.0,0:7,550000
8469492,Fedor,Tyutin,1983-07-19,D,L,2010-11,80,7,20,27,0.34,-12,128,5.47,32,108934.0,22:41,1,1,2,50.0,120,93,29,29,0,1,11,12,14041.0,2:55,0,0,0,13050.0,2:43,2843750
8469500,Michael,Cammalleri,1982-06-08,LW,L,2010-11,67,19,28,47,0.7,2,193,9.84,33,74288.0,18:28,33,41,74,44.59,17,19,23,31,-8,7,14,21,12476.0,3:6,0,0,0,3049.0,0:45,6000000
8469501,Chris,Thorburn,1983-06-03,RW,R,2010-11,82,9,10,19,0.23,-4,114,7.89,77,67876.0,13:47,125,126,251,49.8,129,71,43,10,33,2,1,3,1880.0,0:22,0,0,0,9194.0,1:52,660000
8469505,Noah,Welch,1982-08-26,D,L,2010-11,2,0,0,0,0.0,-1,1,0.0,0,2106.0,17:33,0,0,0,0.0,10,3,0,0,0,0,0,0,0.0,0:0,0,0,0,0.0,0:0,525000
8469506,Jason,Pominville,1982-11-30,RW,R,2010-11,73,22,30,52,0.71,1,215,10.23,15,79509.0,18:9,67,88,155,43.23,35,50,43,27,16,5,9,14,12792.0,2:55,1,0,1,8577.0,1:57,5300000
8469508,Jay,McClement,1983-03-02,C,L,2010-11,80,7,13,20,0.25,-21,127,5.51,30,80120.0,16:41,595,557,1152,51.65,75,63,37,21,16,1,0,1,487.0,0:6,0,1,1,14428.0,3:0,1450000
8469521,Tomas,Plekanec,1982-10-31,C,L,2010-11,77,22,35,57,0.74,8,227,9.69,60,93549.0,20:14,788,789,1577,49.97,53,45,43,37,6,3,15,18,13539.0,2:55,1,1,2,13049.0,2:49,5000000
8469531,Jay,Harrison,1982-11-03,D,L,2010-11,72,3,7,10,0.14,5,49,6.12,72,65970.0,15:16,0,0,0,0.0,111,100,16,32,-16,0,0,0,560.0,0:7,0,0,0,9064.0,2:5,500000
8469544,Patrick,Sharp,1981-12-27,LW,R,2010-11,74,34,37,71,0.96,-1,268,12.69,38,86193.0,19:24,244,264,508,48.03,76,26,64,23,41,12,14,26,14964.0,3:22,2,1,3,5597.0,1:15,3900000
8469547,Jordin,Tootoo,1983-02-02,RW,R,2010-11,54,8,10,18,0.33,8,85,9.41,61,38482.0,11:52,2,1,3,66.67,95,17,25,35,-10,0,0,0,683.0,0:12,0,0,0,0.0,0:0,1250000
8469555,Christian,Ehrhoff,1982-07-06,D,L,2010-11,79,14,36,50,0.63,19,209,6.7,52,113720.0,23:59,0,0,0,0.0,54,108,19,47,-28,6,22,28,16888.0,3:33,0,1,1,10114.0,2:8,3100000
8469581,Kyle,Wellwood,1983-05-16,C,R,2010-11,35,5,8,13,0.37,10,50,10.0,0,28731.0,13:40,65,67,132,49.24,8,7,26,20,6,0,1,1,859.0,0:24,0,0,0,21.0,0:0,650000
8469582,Colin,Stuart,1982-07-08,LW,L,2010-11,3,0,0,0,0.0,1,5,0.0,2,2368.0,13:9,1,1,2,50.0,3,4,2,0,2,0,0,0,2.0,0:0,0,0,0,104.0,0:34,550000
8469584,Joel,Perrault,1983-04-06,C,R,2010-11,7,0,0,0,0.0,-1,3,0.0,0,3021.0,7:11,13,18,31,41.94,11,2,1,2,-1,0,0,0,138.0,0:19,0,0,0,0.0,0:0,510000
8469591,Cody,McCormick,1983-04-18,C,R,2010-11,81,8,12,20,0.25,2,104,7.69,142,53237.0,10:57,132,184,316,41.77,108,60,20,19,1,0,1,1,538.0,0:6,0,0,0,765.0,0:9,500000
8469598,Kevin,Bieksa,1981-06-16,D,R,2010-11,66,6,16,22,0.33,32,105,5.71,73,88976.0,22:28,0,0,0,0.0,104,93,50,41,9,1,2,3,6807.0,1:43,0,0,0,10607.0,2:40,3750000
8469619,Dennis,Seidenberg,1981-07-18,D,L,2010-11,81,7,25,32,0.4,3,166,4.22,41,114427.0,23:32,0,0,0,0.0,161,174,12,27,-15,1,10,11,10655.0,2:11,0,0,0,10903.0,2:14,3250000
8469622,Ryane,Clowe,1982-09-30,LW,L,2010-11,75,24,38,62,0.83,13,185,12.97,100,80825.0,17:57,17,24,41,41.46,153,22,43,54,-11,5,8,13,10135.0,2:15,0,0,0,244.0,0:3,3625000
8469623,Marek,Zidlicky,1977-02-03,D,R,2010-11,46,7,17,24,0.52,-6,53,13.21,30,60092.0,21:46,0,0,0,0.0,66,63,14,33,-19,3,6,9,9076.0,3:17,0,0,0,6046.0,2:11,4000000
8469626,Andrew,Alberts,1981-06-30,D,L,2010-11,42,1,6,7,0.17,0,21,4.76,41,38200.0,15:9,0,0,0,0.0,113,49,7,19,-12,0,0,0,257.0,0:6,0,0,0,3936.0,1:33,1050000
8469638,Jussi,Jokinen,1983-04-01,LW,L,2010-11,70,19,33,52,0.74,3,136,13.97,24,72343.0,17:13,169,151,320,52.81,45,38,39,38,1,8,10,18,14629.0,3:28,0,0,0,3545.0,0:50,1700000
8469639,Brooks,Laich,1983-06-23,C,L,2010-11,82,16,32,48,0.59,14,207,7.73,46,90633.0,18:25,269,255,524,51.34,113,54,38,32,6,4,9,13,14739.0,2:59,1,2,3,11320.0,2:18,2066667
8469647,Derek,Boogaard,1982-06-23,LW,L,2010-11,22,1,1,2,0.09,0,4,25.0,45,6005.0,4:32,0,0,0,0.0,27,3,0,1,-1,0,0,0,20.0,0:0,0,0,0,0.0,0:0,1625000
8469664,David,Moss,1981-12-28,RW,R,2010-11,58,17,13,30,0.52,9,127,13.39,18,47628.0,13:41,157,207,364,43.13,92,32,32,27,5,5,2,7,5128.0,1:28,0,0,0,5578.0,1:36,1300000
